#  ID	"RA	"	DEC	MAG_F160W	MAGERR_F160W	FWHM	STELLARITY	ELLIPTICITY	THETA	Z_BPZ	ZMIN_BPZ	ZMAX_BPZ	ODDS_BPZ	CHISQ2_BPZ	STAR	WEIGHT	NRS_F110W	NRS_F140X	NRS_CLEAR	REFERENCE
9104	53.16598287	-27.77191567	28.709	0.122	12.89	0	0.41	21.1	6.453	6	6.89	0.957	0.245	0	300	28.68	28.898	28.709	TRUE
9279	53.17927514	-27.77323708	27.608	0.051	16.33	0	0.029	-18.1	6.282	5.96	6.6	0.994	0.203	0	300	27.419	27.593	27.608	TRUE
9302	53.17664642	-27.77339835	28.987	0.152	11.76	0	0.259	6.9	6.413	5.9	6.88	0.937	0.426	0	300	28.849	28.776	28.987	TRUE
9311	53.15564415	-27.77349348	27.583	0.198	13.28	0	0.674	-38.2	6.63	0.88	7.1	0.808	0.696	0	300	27.483	27.311	27.583	TRUE
9378	53.17579555	-27.77439396	27.418	0.045	19.93	0	0.166	53.4	6.718	6.33	7.09	0.987	0.015	0	300	27.45	27.427	27.418	TRUE
9386	53.16340061	-27.77450515	28.349	0.138	9.83	0	0.066	87.7	5.527	5.17	5.86	0.976	0.642	0	300	28.237	28.324	28.349	TRUE
9399	53.17973896	-27.77457555	27.497	0.044	16.95	0	0.154	-27.8	7.57	7.12	8.01	0.98	0.112	0	300	28.355	27.483	27.497	TRUE
9488	53.16759722	-27.77572142	29.245	0.197	8.3	0	0.097	41.8	5.727	5.25	6.19	0.917	0.315	0	300	29.092	29.349	29.245	TRUE
9507	53.15616362	-27.7756857	26.223	0.024	29.54	0	0.344	-41.7	6.349	6.01	6.67	0.993	0.305	0	300	26.555	26.347	26.223	TRUE
9526	53.16658349	-27.77232782	28.001	0.067	16.3	0	0.185	-64.3	6.602	6.17	7.02	0.969	1.832	0	300	28.083	28.045	28.001	TRUE
9542	53.16579217	-27.77604137	28.11	0.079	15.12	0	0.223	-25.9	6.279	5.91	6.63	0.984	0.146	0	300	28.072	28.219	28.11	TRUE
9586	53.15703694	-27.77264921	28.465	0.105	12.78	0	0.252	89.4	6.314	5.95	6.66	0.987	0.188	0	300	28.241	28.242	28.465	TRUE
9625	53.14182483	-27.77702365	28.657	0.155	11.37	0	0.205	26.6	5.84	0.9	6.48	0.76	0.414	0	300	28.796	28.842	28.657	TRUE
9708	53.168119	-27.77763806	29.28	0.193	19.27	0	0.338	63.5	5.53	0.9	5.91	0.876	1.316	0	300	28.86	28.852	29.28	TRUE
9721	53.15195902	-27.77817918	25.646	0.012	36.21	0	0.484	-11.4	5.98	5.68	6.28	0.995	0.067	0	300	25.717	25.632	25.646	TRUE
9768	53.16902736	-27.7787638	28.041	0.072	15.08	0	0.143	-48.1	6.787	6.41	7.15	0.989	0.179	0	300	27.964	27.984	28.041	TRUE
9818	53.13836228	-27.77868827	27.293	0.229	15.08	0	0.447	-48.8	5.772	5.45	6.08	0.99	0.764	0	300	27.211	-99	27.293	TRUE
9829	53.18625933	-27.77896895	24.87	0.033	21.36	0	0.254	-23.8	7.528	7.15	7.9	0.993	0.679	0	300	25.27	24.672	24.87	TRUE
9871	53.18625888	-27.77929201	27.579	0.051	15.18	0	0.012	-6.8	6.276	5.94	6.6	0.992	1.013	0	300	27.579	27.677	27.579	TRUE
10032	53.14175556	-27.78067604	28.036	0.113	11.9	0	0.089	5.4	6.86	6.29	7.34	0.926	0.928	0	300	28.059	27.76	28.036	TRUE
10155	53.16491897	-27.782355	27.682	0.059	19.49	0	0.351	-31.5	6.592	6.2	6.97	0.983	0.411	0	300	27.72	27.652	27.682	TRUE
10267	53.14553303	-27.78372112	27.9	0.029	19.94	0	0.145	-2.5	6.679	6.32	7.02	0.992	0.219	0	300	27.872	27.814	27.9	TRUE
10363	53.17784953	-27.78536282	26.81	0.093	20.16	0	0.525	39.3	6.4	5.96	6.83	0.96	0.282	0	300	27.079	26.824	26.81	TRUE
10378	53.17799628	-27.78549243	27.659	0.134	16.61	0	0.501	89.1	6.13	5.54	6.5	0.913	0.459	0	300	27.505	27.655	27.659	TRUE
10420	53.1466559	-27.78613037	26.423	0.021	16.38	0	0.39	-42.4	5.581	5.29	5.86	0.995	1.162	0	300	26.535	26.479	26.423	TRUE
10460	53.17955979	-27.78600049	28.984	0.081	18.75	0	0.371	-29.4	5.59	5.09	5.98	0.927	6.967	0	300	28.709	29.046	28.984	TRUE
10524	53.16491113	-27.78843312	29.513	0.493	8.66	0	0.129	-15.1	5.76	1.1	6.42	0.752	1.7	0	300	28.671	29.143	29.513	TRUE
10604	53.14662862	-27.79019568	29.181	0.219	10.06	0	0.315	-58.2	5.75	5.22	6.19	0.911	0.536	0	300	29.034	28.785	29.181	TRUE
10631	53.1255882	-27.79123985	26.731	0.264	12.78	0	0.502	-65.3	6.108	5.66	6.53	0.951	0.104	0	300	26.778	-99	26.731	TRUE
21531	53.16418327	-27.79983183	27.634	0.051	14.47	0	0.101	43.3	6.429	6.08	6.77	0.991	0.275	0	300	27.622	27.567	27.634	TRUE
22007	53.17321444	-27.79561262	26.531	0.023	18.3	0	0.353	21.8	6.344	6.02	6.66	0.995	0.239	0	300	26.522	26.444	26.531	TRUE
22240	53.16168604	-27.78531972	26.605	0.02	14.56	0	0.158	1.4	7.465	7.08	7.85	0.993	0.021	0	300	27.405	26.662	26.605	TRUE
23082	53.16245807	-27.79265849	28.297	0.096	7.88	0	0.099	-46.4	5.697	5.34	6.07	0.973	0.429	0	300	28.254	28.345	28.297	TRUE
24888	53.15099932	-27.77538282	26.572	0.019	10.58	0	0.09	22.2	6.684	6.34	7.03	0.992	0.237	0	300	27.248	26.739	26.572	TRUE
33742	53.13590734	-27.79835734	26.013	0.105	28.26	0	0.698	44.7	5.557	5.27	5.84	0.995	1.167	0	300	25.937	-99	26.013	TRUE
10564	53.12714325	-27.78892434	28.167	0.352	9.76	0	0.294	-29.6	5.5	0.98	5.83	0.941	0.39	0	31	29.05	-99	28.167	TRUE
4696	53.1690232	-27.78761749	27.865	0.07	11.95	0	0.08	0.7	5.497	5.17	5.81	0.986	1.246	0	31	27.884	27.876	27.865	TRUE
6173	53.1640496	-27.79421855	28.375	0.133	12.95	0	0.085	-16.2	5.491	5.13	5.83	0.975	0.151	0	31	28.275	28.333	28.375	TRUE
1802	53.1520261	-27.80821563	27.656	0.275	13.45	0	0.303	23.6	5.49	0.84	5.66	0.538	0.114	0	31	28.169	-99	27.656	TRUE
9218	53.15442202	-27.77325378	30.119	0.205	5.52	0.02	0.302	-27.8	5.475	5.09	5.83	0.966	2.29	0	31	30.262	30.541	30.119	TRUE
7897	53.16404124	-27.76447892	27.971	0.08	12.87	0	0.177	-50.8	5.466	5.1	5.81	0.973	0.882	0	31	27.962	28.239	27.971	TRUE
6158	53.16709236	-27.79416771	28.091	0.087	9.34	0.01	0.165	-79.4	5.463	5.12	5.8	0.978	0.859	0	31	28.16	28.139	28.091	TRUE
3061	53.13182795	-27.80099985	99	28.863	3.75	0.74	0.203	-88.4	5.45	0.49	5.94	0.486	0.407	0	31	99	-99	99	TRUE
3920	53.14572504	-27.79680271	29.395	0.202	7.48	0	0.231	-74.9	5.45	4.9	5.8	0.929	1.518	0	31	29.115	29.48	29.395	TRUE
8584	53.15214212	-27.76810511	29.786	0.181	8.93	0	0.395	-56.5	5.45	0.49	5.88	0.631	0.719	0	31	30.242	30.016	29.786	TRUE
23960	53.17077628	-27.76222703	25.447	0.049	12.8	0.02	0.395	-0.6	5.433	5.15	5.7	0.995	1.375	0	31	25.696	-99	25.447	TRUE
5882	53.14717626	-27.79308154	27.993	0.07	10.26	0	0.038	-50.9	5.428	5.1	5.75	0.984	1.128	0	30	27.919	28.051	27.993	TRUE
3910	53.14572856	-27.79667817	27.616	0.075	14.37	0	0.338	75.6	5.427	5.11	5.73	0.988	0.667	0	30	27.776	27.641	27.616	TRUE
3929	53.15624048	-27.7967588	28.541	0.139	13.46	0	0.135	31.4	5.42	0.41	5.83	0.678	0.766	0	30	28.617	28.541	28.541	TRUE
10059	53.14812415	-27.78142944	28.936	0.15	12.73	0	0.418	-51.3	5.42	4.87	5.81	0.899	1.15	0	30	29.043	29.446	28.936	TRUE
7559	53.16114481	-27.76260253	29.839	0.504	5.6	0.14	0.238	-31.7	5.41	0.53	5.94	0.688	0.62	0	30	29.107	29.845	29.839	TRUE
10492	53.19794644	-27.7873315	27.591	0.214	5.25	0.07	0.111	13.8	5.4	0.75	5.54	0.593	0.85	0	30	27.922	-99	27.591	TRUE
24041	53.17022566	-27.762887	25.86	0.04	4.22	0.03	0.127	-12.9	5.392	5.11	5.66	0.996	0.886	0	30	26.149	-99	25.86	TRUE
444	53.16202924	-27.82143196	99	29.23	6.25	0.03	0.05	89.5	5.39	0.94	5.77	0.892	0.482	0	30	28.967	-99	99	TRUE
4449	53.14813734	-27.78632694	28.91	0.242	5.75	0.01	0.145	-1.9	5.39	1.22	5.87	0.827	0.159	0	30	28.771	28.745	28.91	TRUE
1650	53.15164974	-27.80918206	99	29.034	7.64	0	0.087	63	5.39	0.71	5.76	0.837	1.839	0	30	28.321	-99	99	TRUE
3619	53.15827856	-27.79818397	28.834	0.325	11.45	0	0.252	-58.2	5.38	0.39	5.84	0.62	1.195	0	30	28.841	29.502	28.834	TRUE
8346	53.17010542	-27.77697139	29.402	0.216	7.14	0	0.08	71.6	5.375	4.92	5.79	0.921	1.39	0	30	29.098	29.414	29.402	TRUE
2846	53.15830642	-27.80222735	30.362	0.632	4	0.71	0.152	45	5.37	0.47	5.91	0.595	0.263	0	30	29.955	30.253	30.362	TRUE
803	53.15169711	-27.81744567	28.777	0.547	8.55	0	0.161	-9.8	5.37	0.58	5.67	0.627	1.092	0	30	28.953	-99	28.777	TRUE
8271	53.17827399	-27.77720333	29.125	0.15	8.08	0	0.085	39	5.36	4.99	5.72	0.967	0.881	0	30	28.953	29.234	29.125	TRUE
734	53.15803733	-27.81794035	26.912	0.159	10.43	0.01	0.357	-8.8	5.352	5.06	5.63	0.993	1.307	0	30	26.731	-99	26.912	TRUE
20678	53.1548638	-27.81143059	26.707	0.13	5.3	0.02	0.141	-68.6	5.35	5.06	5.63	0.994	0.269	0	30	26.848	-99	26.707	TRUE
9810	53.16438838	-27.77845462	28.734	0.231	10.47	0	0.251	-62.5	5.35	0.23	5.71	0.713	1.979	0	30	28.327	28.91	28.734	TRUE
10555	53.14683175	-27.78885696	99	31.198	8.57	0	0.227	-83.4	5.35	0.95	5.9	0.706	1.523	0	30	29.916	29.758	99	TRUE
3809	53.14673642	-27.79730873	28.515	0.109	7.21	0.09	0.064	26.4	5.342	5	5.68	0.976	0.944	0	30	28.513	28.716	28.515	TRUE
6428	53.19878246	-27.79526303	99	28.739	6.64	0.4	0.294	58.9	5.34	0.45	5.71	0.485	1.02	0	30	28.355	-99	99	TRUE
4581	53.16162904	-27.78696974	29.063	0.091	10.14	0	0.179	27.3	5.34	4.74	5.73	0.91	0.729	0	30	29.391	29.265	29.063	TRUE
4949	53.12701186	-27.78879734	99	29.119	6.17	0	0.32	16.8	5.34	0.88	5.68	0.919	0.876	0	30	28.432	-99	99	TRUE
4825	53.17847404	-27.7882223	26.493	0.024	20.09	0	0.147	15.6	5.338	5.05	5.61	0.994	0.597	0	29	26.661	26.564	26.493	TRUE
3788	53.12426724	-27.79736978	27.697	0.228	6.57	0.01	0.17	84.7	5.33	0.8	5.63	0.933	0.349	0	29	28.035	-99	27.697	TRUE
7188	53.15103794	-27.78286627	26.729	0.027	5.85	0.03	0.228	-37.4	5.326	5.04	5.6	0.994	0.501	0	29	26.62	26.699	26.729	TRUE
1844	53.16215784	-27.80797037	28.092	0.136	15.01	0	0.58	-20.2	5.325	4.97	5.67	0.971	1.183	0	29	27.962	28.308	28.092	TRUE
24021	53.17024176	-27.76283368	25.315	0.028	6.06	0.03	0.233	-1.5	5.323	5.05	5.59	0.996	1.432	0	29	25.41	-99	25.315	TRUE
3817	53.16218463	-27.79727708	29.137	0.233	12.12	0	0.16	-5.6	5.32	0.48	5.74	0.792	0.214	0	29	29.056	28.868	29.137	TRUE
7796	53.15781594	-27.76384633	29.447	0.143	15.49	0	0.486	-49.4	5.32	0.5	5.7	0.842	1.651	0	29	29.32	29.51	29.447	TRUE
10308	53.17035143	-27.78444126	29.485	0.242	14.82	0	0.558	-34.3	5.32	4.77	5.67	0.912	1.059	0	29	28.859	28.977	29.485	TRUE
21935	53.15849732	-27.79585943	26.729	0.013	7.36	0.03	0.335	64.9	5.318	5.04	5.58	0.996	10.572	0	29	26.188	26.361	26.729	TRUE
8042	53.16756438	-27.76541621	27.696	0.058	12.17	0	0.202	-43.8	5.317	5.01	5.61	0.989	1.126	0	29	27.782	27.898	27.696	TRUE
8702	53.16270504	-27.76940204	29.146	0.283	6.79	0.56	0.184	-30.7	5.31	4.51	5.73	0.809	0.366	0	29	29.194	29.563	29.146	TRUE
3318	53.14506435	-27.79978878	28.237	0.5	3.87	0.36	0.218	1	5.31	0.57	5.69	0.609	0.762	0	29	28.61	-99	28.237	TRUE
7180	53.18564639	-27.782749	99	30.035	7.45	0.64	0.554	-32	5.3	4.51	5.75	0.803	1.444	0	29	29.204	99	99	TRUE
4593	53.15760198	-27.78702489	29.516	0.33	6.56	0.32	0.349	-20.5	5.3	0.55	5.78	0.638	1.726	0	29	29.535	99	29.516	TRUE
9149	53.16131128	-27.77201346	29.692	0.29	5.64	0	0.292	27.7	5.3	0.46	5.69	0.424	1.768	0	29	29.602	99	29.692	TRUE
8044	53.15476454	-27.77831986	29.619	0.286	8.89	0	0.409	-84.2	5.29	0.91	5.83	0.741	1.296	0	29	29.278	29.844	29.619	TRUE
8766	53.1647256	-27.76960368	26.641	0.033	32.51	0.02	0.627	42.2	5.288	4.99	5.57	0.991	0.991	0	29	26.97	26.777	26.641	TRUE
6521	53.18543148	-27.78619325	99	28.819	4.81	0.76	0.291	-69.7	5.28	0.51	5.69	0.497	0.372	0	29	28.837	-99	99	TRUE
5970	53.16188125	-27.76415664	29.217	0.271	7.37	0.02	0.457	7.7	5.28	0.36	5.9	0.385	0.233	0	29	29.336	29.544	29.217	TRUE
22260	53.16609061	-27.78566754	26.761	0.025	6.76	0.02	0.198	-47	5.28	5	5.55	0.994	0.337	0	29	26.974	26.837	26.761	TRUE
586	53.15252376	-27.81960812	28.305	0.618	9.79	0	0.514	-40.1	5.28	0.6	5.62	0.669	0.628	0	29	27.946	-99	28.305	TRUE
23936	53.17088768	-27.76227226	26.411	0.092	6.2	0.02	0.078	21.9	5.279	5	5.55	0.995	0.693	0	29	26.444	-99	26.411	TRUE
7620	53.16165457	-27.76310871	27.608	0.043	4.35	0.04	0.05	-84.2	5.274	4.98	5.56	0.992	1.869	0	29	27.367	27.53	27.608	TRUE
9659	53.14190807	-27.77707781	28.418	0.19	10.42	0	0.342	-35.8	5.27	4.22	5.65	0.893	0.255	0	29	28.318	28.365	28.418	TRUE
3759	53.14781042	-27.79752473	28.349	0.14	14.77	0	0.476	-56.9	5.267	4.87	5.63	0.951	0.333	0	29	28.257	28.151	28.349	TRUE
5725	53.17897946	-27.79236133	27.773	0.361	15.94	0	0.165	-48.2	5.266	4.93	5.59	0.979	2.634	0	29	28.191	-99	27.773	TRUE
8477	53.16687637	-27.76822464	28.953	0.143	16.82	0	0.336	-31.4	5.26	4.73	5.65	0.891	0.666	0	29	28.967	29.116	28.953	TRUE
9803	53.17896964	-27.77847889	29.819	0.326	8.04	0.02	0.236	80.4	5.25	0.51	5.62	0.492	0.767	0	29	29.773	30.209	29.819	TRUE
6819	53.16572065	-27.78485241	27.248	0.049	30.02	0	0.177	-40.3	5.244	4.93	5.54	0.987	0.601	0	28	27.195	27.214	27.248	TRUE
1030	53.16481643	-27.8143657	21.667	0.003	2.8	0.93	0.066	-35.3	5.242	4.97	5.5	0.996	2.26	1	28	21.984	-99	21.667	TRUE
9618	53.16989917	-27.7768725	27.651	0.049	5.25	0.02	0.067	-23.7	5.241	4.95	5.52	0.992	1.062	0	28	27.427	27.48	27.651	TRUE
2202	53.15887592	-27.80570778	29.461	0.283	5.05	0.43	0.161	-18	5.24	4.76	5.58	0.94	1.219	0	28	29.457	30.66	29.461	TRUE
6648	53.16054435	-27.78534218	29.877	0.339	5.35	0.01	0.321	-25	5.24	3.66	5.67	0.718	0.672	0	28	29.422	29.527	29.877	TRUE
23336	53.1555361	-27.79466024	27.553	0.06	6.16	0.01	0.186	69.7	5.231	4.91	5.53	0.985	0.472	0	28	27.446	27.49	27.553	TRUE
4814	53.14565175	-27.7882202	26.551	0.028	25.68	0	0.505	-58.4	5.226	4.94	5.5	0.993	1.213	0	28	26.542	26.652	26.551	TRUE
2016	53.15285847	-27.80687929	99	28.868	4.75	0.08	0.211	26.9	5.22	0.46	5.61	0.621	0.516	0	28	99	-99	99	TRUE
3412	53.13145321	-27.79920167	99	28.846	6.09	0.02	0.22	-14.9	5.22	4.65	5.56	0.91	1.217	0	28	99	-99	99	TRUE
9125	53.17223423	-27.77230852	29.628	0.297	6.94	0.01	0.419	-18	5.22	4.21	5.59	0.818	0.891	0	28	29.419	29.678	29.628	TRUE
7093	53.174311	-27.78184853	29.472	0.307	10.74	0	0.322	89.6	5.2	0.45	5.61	0.546	0.316	0	28	29.214	29.293	29.472	TRUE
6893	53.15028946	-27.78438227	27.869	0.08	14.86	0	0.34	59.5	5.199	4.88	5.51	0.983	2.453	0	28	27.733	27.889	27.869	TRUE
8325	53.15582619	-27.76664621	27.626	0.051	9.94	0.01	0.083	-48.5	5.193	4.9	5.48	0.99	1.26	0	28	27.589	27.727	27.626	TRUE
5922	53.17868201	-27.76923283	99	29.208	5.34	0.04	0.134	-81.1	5.19	0.55	5.57	0.765	1.096	0	28	28.361	-99	99	TRUE
5408	53.13677402	-27.79096762	29.556	0.559	8.29	0.02	0.176	53.5	5.19	0.34	5.69	0.473	0.717	0	28	29.192	28.561	29.556	TRUE
3461	53.18459373	-27.79893426	28.581	0.374	7.37	0.01	0.247	39.8	5.19	4.74	5.5	0.949	0.108	0	28	28.6	-99	28.581	TRUE
5921	53.17750252	-27.79321431	28.346	0.237	11.74	0.01	0.425	-59.3	5.19	0.36	5.52	0.53	0.568	0	28	28.506	28.557	28.346	TRUE
7608	53.15626501	-27.76291513	99	30.85	7.25	0.01	0.201	-86.8	5.19	0.91	5.75	0.677	1.311	0	28	29.621	29.888	99	TRUE
9019	53.15335414	-27.77111183	29.073	0.222	7.44	0	0.211	-24.6	5.19	4.46	5.6	0.805	0.668	0	28	29.085	29.462	29.073	TRUE
10470	53.14021043	-27.7870232	28.172	0.108	15.36	0	0.282	9.6	5.182	4.82	5.53	0.964	0.742	0	28	28.267	28.4	28.172	TRUE
5651	53.17923844	-27.7921137	27.387	0.191	8.26	0.02	0.199	-70.2	5.18	4.86	5.48	0.986	0.137	0	28	27.407	-99	27.387	TRUE
3119	53.15621936	-27.80066406	29.115	0.197	10.85	0	0.076	-69.1	5.18	3.67	5.5	0.556	0.383	0	28	29.138	29.335	29.115	TRUE
9980	53.16481547	-27.77931446	29.239	0.189	10.33	0	0.173	-77	5.18	4.35	5.55	0.799	0.329	0	28	29.289	29.334	29.239	TRUE
2448	53.15735792	-27.80433372	29.273	0.206	7.04	0	0.27	-26.7	5.17	0.76	5.57	0.776	0.622	0	28	29.338	29.124	29.273	TRUE
8234	53.15496983	-27.76635713	29.963	0.299	7.44	0	0.067	-76.8	5.17	4.53	5.58	0.84	0.495	0	28	29.617	29.507	29.963	TRUE
10600	53.13857927	-27.7902169	25.7	0.016	39.24	0.01	0.603	54.5	5.168	4.89	5.43	0.994	0.672	0	28	25.65	25.673	25.7	TRUE
3710	53.17197078	-27.7979	29.054	0.346	4.91	0.72	0.144	16	5.16	0.33	5.59	0.377	0.364	0	28	29.666	29.333	29.054	TRUE
849	53.17799105	-27.81693292	28.991	0.743	5.56	0.24	0.265	-85.4	5.16	0.54	5.55	0.674	0.39	0	28	28.649	-99	28.991	TRUE
2086	53.15474758	-27.80644992	27.315	0.154	4.66	0.06	0.061	-57.3	5.16	0.78	5.47	0.854	0.073	0	28	28.369	-99	27.315	TRUE
7723	53.16504818	-27.76351327	28.859	0.094	6.58	0.02	0.049	-60.7	5.16	4.73	5.5	0.946	0.366	0	28	29.104	28.969	28.859	TRUE
3426	53.13256687	-27.79907873	28.252	0.435	9.25	0.01	0.413	-49.4	5.16	0.47	5.48	0.672	0.857	0	28	28.905	-99	28.252	TRUE
5650	53.14346992	-27.79210227	29.247	0.162	9.08	0.05	0.238	-62.3	5.15	0.62	5.59	0.789	0.775	0	28	29.583	29.959	29.247	TRUE
4009	53.12244658	-27.79645234	28.455	0.625	9.27	0	0.35	29.8	5.15	4.64	5.49	0.932	1.054	0	28	27.902	-99	28.455	TRUE
8791	53.15172381	-27.76984571	28.815	0.135	11.05	0	0.098	-81.2	5.15	4.4	5.53	0.896	0.943	0	28	28.676	28.727	28.815	TRUE
6835	53.17113171	-27.78459042	27.983	0.089	9.61	0.02	0.116	67.2	5.14	4.55	5.43	0.915	1.744	0	27	27.747	28.069	27.983	TRUE
5111	53.15636058	-27.78956063	29.624	0.428	11.51	0	0.423	56.7	5.14	3.84	5.51	0.65	0.839	0	27	29.256	29.164	29.624	TRUE
9126	53.1838139	-27.77178264	29.103	0.623	9.79	0	0.065	13.9	5.13	0.47	5.46	0.652	1.133	0	27	99	-99	29.103	TRUE
9675	53.15930901	-27.77714658	29.201	0.297	8.23	0	0.205	44.7	5.13	0.99	5.49	0.61	1.312	0	27	28.938	29.242	29.201	TRUE
1729	53.15451456	-27.80862466	27.921	0.456	12.81	0	0.116	-30.1	5.11	4.17	5.39	0.615	0.623	0	27	28.238	-99	27.921	TRUE
9558	53.16419695	-27.77340405	28.199	0.058	9	0	0.105	-70.2	5.105	4.77	5.43	0.976	0.689	0	27	28.453	28.363	28.199	TRUE
4602	53.18615607	-27.78706744	28.46	0.503	7.84	0.01	0.313	53.8	5.1	1.04	5.45	0.903	0.491	0	27	28.06	-99	28.46	TRUE
4131	53.14491908	-27.79595129	28.998	0.212	6.6	0	0.12	-87	5.1	4.59	5.51	0.897	0.588	0	27	28.905	28.635	28.998	TRUE
7577	53.18481913	-27.78101391	29.151	0.204	9.7	0	0.401	40.9	5.1	4.48	5.52	0.861	0.279	0	27	29.177	29.43	29.151	TRUE
3997	53.18338988	-27.7965383	99	29.508	4.14	0.88	0.255	2.5	5.09	0.51	5.51	0.572	0.726	0	27	29.822	-99	99	TRUE
3195	53.14071955	-27.80032308	99	29.043	6.73	0.35	0.189	-32.5	5.09	0.67	5.49	0.816	0.359	0	27	29.629	-99	99	TRUE
2474	53.13968297	-27.80419785	99	28.923	6.6	0.23	0.193	10	5.09	0.55	5.51	0.702	0.482	0	27	29.076	-99	99	TRUE
3322	53.19374338	-27.79976883	99	29.271	5.75	0.01	0.042	-59.7	5.09	4.52	5.45	0.885	1.121	0	27	28.845	-99	99	TRUE
3434	53.18460007	-27.79887535	27.672	0.329	19.72	0	0.375	88.3	5.09	4.65	5.37	0.949	0.207	0	27	27.278	-99	27.672	TRUE
7573	53.15489443	-27.76247992	27.668	0.072	6.9	0.06	0.091	-66.7	5.086	4.79	5.37	0.988	1.543	0	27	27.734	28.087	27.668	TRUE
7519	53.16717043	-27.76242556	26.447	0.066	22.56	0	0.545	-52.5	5.085	4.8	5.37	0.989	0.754	0	27	26.851	-99	26.447	TRUE
7001	53.15800869	-27.75986761	30.267	0.562	6.46	0.71	0.032	48.5	5.08	0.45	5.43	0.432	2.239	0	27	99	29.673	30.267	TRUE
2409	53.17003544	-27.80455291	99	29.088	5.78	0.53	0.136	13.6	5.08	0.36	5.45	0.429	0.52	0	27	99	-99	99	TRUE
4021	53.17483032	-27.79644894	29.095	0.638	5.25	0.17	0.108	37.2	5.08	0.5	5.47	0.67	0.417	0	27	29.609	-99	29.095	TRUE
4473	53.15488899	-27.78647484	31.468	0.7	7.65	0.01	0.396	77.8	5.08	0.28	5.57	0.334	0.983	0	27	30.678	30.032	31.468	TRUE
9094	53.16730121	-27.77174675	28.252	0.081	8.79	0	0.165	62.6	5.07	4.66	5.37	0.958	0.362	0	27	28.171	28.278	28.252	TRUE
4568	53.13046219	-27.78691064	99	29.171	7.03	0	0.051	-39.2	5.064	4.66	5.44	0.939	1.002	0	27	28.718	-99	99	TRUE
10507	53.15913305	-27.78780359	29.273	0.23	6.77	0.12	0.225	-24.4	5.06	4.5	5.4	0.897	0.113	0	27	28.948	29.016	29.273	TRUE
6435	53.15850753	-27.7860419	28.604	0.139	6.28	0.04	0.092	-78.7	5.06	4.37	5.39	0.801	0.324	0	27	28.611	28.777	28.604	TRUE
8004	53.18325487	-27.77886637	28.366	0.097	16.91	0	0.428	-39.5	5.059	4.7	5.42	0.958	0.651	0	27	28.338	28.106	28.366	TRUE
5559	53.14101564	-27.79169257	28.228	0.066	15.37	0	0.234	52.4	5.052	4.72	5.39	0.971	0.493	0	27	28.462	28.37	28.228	TRUE
7303	53.17032677	-27.78219756	30.779	0.688	7.72	0	0.114	-62.4	5.05	3.61	5.58	0.713	0.35	0	27	30.049	30.497	30.779	TRUE
25100	53.15786073	-27.77999952	28.345	0.09	5.79	0.01	0.249	-22	5.047	4.73	5.36	0.981	1.724	0	26	28.138	28.335	28.345	TRUE
1804	53.14378494	-27.80827907	28.416	0.476	4.86	0.16	0.175	0	5.045	4.65	5.43	0.937	1.465	0	26	27.948	-99	28.416	TRUE
9991	53.18517624	-27.78036326	27.382	0.05	10.45	0.01	0.077	-53	5.045	4.72	5.36	0.979	0.776	0	26	27.336	27.454	27.382	TRUE
9717	53.160885	-27.77847939	28.544	0.136	13.4	0	0.303	-29	5.042	4.63	5.44	0.933	0.573	0	26	28.578	28.471	28.544	TRUE
7477	53.17857912	-27.78131498	27.022	0.035	7.23	0.02	0.206	26.1	5.041	4.76	5.31	0.993	0.879	0	26	27.038	26.998	27.022	TRUE
5256	53.19085381	-27.79036446	26.349	0.08	6.39	0.02	0.206	63.2	5.038	4.76	5.31	0.992	1.395	0	26	26.381	-99	26.349	TRUE
9392	53.16716974	-27.7745285	26.443	0.023	11.03	0.03	0.444	-66.7	5.029	4.76	5.29	0.995	0.693	0	26	26.545	26.508	26.443	TRUE
2222	53.14265648	-27.80560256	99	28.954	3.97	0.66	0.282	25.2	5.02	0.47	5.49	0.602	1.112	0	26	99	-99	99	TRUE
7444	53.16376019	-27.76190233	28.18	0.106	14.82	0	0.266	-71.7	5.018	4.64	5.38	0.951	0.742	0	26	28.084	28.115	28.18	TRUE
9169	53.17138307	-27.77235582	29.592	0.293	9.13	0.01	0.313	27.8	5.01	0.18	5.41	0.445	1.568	0	26	29.169	29.624	29.592	TRUE
4950	53.16019422	-27.78883645	27.955	0.092	17.51	0	0.446	72.6	5.01	0.5	5.33	0.915	0.816	0	26	28.063	27.858	27.955	TRUE
7562	53.18410039	-27.78100097	29.461	0.431	7.5	0	0.178	72.7	5.01	0.43	5.62	0.537	0.622	0	26	29.414	29.137	29.461	TRUE
4609	53.13435318	-27.78713012	29.047	0.229	11.11	0	0.257	-50.5	5	0.31	5.47	0.611	0.685	0	26	29.183	29.083	29.047	TRUE
3184	53.19560908	-27.80035714	28.633	0.502	4.74	0.04	0.112	-83.9	4.991	4.59	5.37	0.937	0.186	0	26	28.461	-99	28.633	TRUE
2704	53.17329548	-27.80291322	99	29.092	6.69	0.35	0.115	13.2	4.99	0.55	5.48	0.705	0.783	0	26	99	-99	99	TRUE
1998	53.15328533	-27.80699403	99	29.479	4.8	0.15	0.069	36	4.99	4.06	5.3	0.623	1.188	0	26	28.671	-99	99	TRUE
